timestamp,direction,is_win
2025-11-13 12:00:00,SHORT,1.0
2025-06-13 00:00:00,SHORT,1.0
2025-05-15 00:00:00,SHORT,1.0
2021-03-02 12:00:00,SHORT,0.0
2021-06-06 00:00:00,SHORT,1.0
2021-06-18 12:00:00,SHORT,1.0
2021-10-27 00:00:00,SHORT,0.0
2022-09-13 12:00:00,SHORT,1.0
2023-03-12 12:00:00,LONG,1.0
2023-12-16 00:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2025-03-08 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,0.0
2025-06-13 00:00:00,SHORT,1.0
2025-07-10 12:00:00,LONG,1.0
2024-08-27 00:00:00,SHORT,1.0
2025-03-04 00:00:00,SHORT,0.0
2025-03-28 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-05-15 00:00:00,SHORT,1.0
2023-12-18 12:00:00,LONG,1.0
2024-08-27 00:00:00,SHORT,1.0
2025-02-07 12:00:00,LONG,1.0
2024-01-19 00:00:00,SHORT,0.0
2024-08-27 12:00:00,SHORT,1.0
2025-05-15 00:00:00,SHORT,1.0
2025-01-14 12:00:00,LONG,1.0
2025-07-23 00:00:00,SHORT,1.0
2024-12-09 00:00:00,SHORT,1.0
2025-12-09 00:00:00,SHORT,0.0
2020-07-22 00:00:00,SHORT,1.0
2022-09-13 12:00:00,SHORT,0.0
2023-06-05 12:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2025-01-08 00:00:00,SHORT,0.0
2025-11-13 12:00:00,SHORT,1.0
2021-04-06 12:00:00,SHORT,1.0
2021-05-19 00:00:00,SHORT,1.0
2022-02-18 12:00:00,SHORT,1.0
2022-09-14 00:00:00,SHORT,1.0
2023-03-12 12:00:00,LONG,1.0
2024-03-12 12:00:00,SHORT,1.0
2024-03-13 12:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-04-19 00:00:00,LONG,0.0
2024-11-06 00:00:00,LONG,1.0
2024-12-08 00:00:00,SHORT,1.0
2025-01-19 12:00:00,SHORT,1.0
2025-05-09 00:00:00,LONG,0.0
2025-05-29 12:00:00,SHORT,1.0
2025-08-14 12:00:00,SHORT,1.0
2025-11-13 12:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-09-18 12:00:00,LONG,1.0
2024-11-06 00:00:00,LONG,1.0
2024-12-08 12:00:00,SHORT,1.0
2025-03-04 00:00:00,SHORT,0.0
2025-05-15 12:00:00,SHORT,1.0
2025-05-09 00:00:00,LONG,1.0
2025-12-26 12:00:00,SHORT,1.0
2022-01-26 12:00:00,LONG,1.0
2024-09-09 00:00:00,LONG,1.0
2024-11-06 00:00:00,LONG,1.0
2024-12-09 00:00:00,SHORT,1.0
2025-05-09 00:00:00,LONG,0.0
2025-05-15 00:00:00,SHORT,1.0
2025-07-23 00:00:00,SHORT,1.0
2022-03-29 12:00:00,SHORT,1.0
2023-03-13 00:00:00,LONG,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-12-08 12:00:00,SHORT,1.0
2025-01-07 12:00:00,SHORT,1.0
2025-03-03 12:00:00,SHORT,1.0
2025-03-28 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-05-15 12:00:00,SHORT,0.0
2022-04-07 00:00:00,SHORT,0.0
2022-09-13 12:00:00,SHORT,0.0
2024-07-30 12:00:00,SHORT,1.0
2024-08-27 12:00:00,SHORT,0.0
2025-01-07 12:00:00,SHORT,1.0
2025-08-25 00:00:00,SHORT,1.0
2022-10-28 00:00:00,SHORT,1.0
2022-11-06 12:00:00,SHORT,1.0
2023-03-24 00:00:00,SHORT,1.0
2023-08-15 12:00:00,SHORT,1.0
2024-03-29 00:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-09-18 12:00:00,LONG,1.0
2024-11-06 00:00:00,LONG,1.0
2025-05-09 00:00:00,LONG,0.0
2025-05-15 00:00:00,SHORT,1.0
2025-09-22 00:00:00,SHORT,0.0
2023-04-02 12:00:00,SHORT,0.0
2024-09-18 12:00:00,LONG,1.0
2024-11-06 00:00:00,LONG,1.0
2024-12-08 12:00:00,SHORT,1.0
2025-03-28 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-02-16 00:00:00,SHORT,1.0
2025-05-09 00:00:00,LONG,1.0
2025-01-19 12:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-11-13 12:00:00,SHORT,1.0
2023-10-18 00:00:00,SHORT,0.0
2024-01-03 12:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2025-03-28 00:00:00,SHORT,0.0
2022-01-05 12:00:00,SHORT,1.0
2022-09-13 12:00:00,SHORT,1.0
2023-05-28 00:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2025-01-07 12:00:00,SHORT,0.0
2021-11-09 00:00:00,SHORT,1.0
2022-01-05 12:00:00,SHORT,1.0
2022-01-26 12:00:00,LONG,1.0
2023-03-12 12:00:00,LONG,1.0
2023-04-19 00:00:00,SHORT,1.0
2023-06-05 12:00:00,SHORT,1.0
2024-03-11 12:00:00,SHORT,0.0
2024-05-31 00:00:00,LONG,0.0
2025-05-15 00:00:00,SHORT,1.0
2025-11-11 00:00:00,SHORT,1.0
2025-11-21 00:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2025-02-24 12:00:00,SHORT,1.0
2025-03-28 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,0.0
2022-01-05 12:00:00,SHORT,1.0
2023-07-06 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2025-05-09 00:00:00,LONG,1.0
2025-05-15 12:00:00,SHORT,1.0
2025-11-13 12:00:00,SHORT,1.0
2020-02-15 12:00:00,SHORT,1.0
2020-02-25 00:00:00,SHORT,1.0
2021-01-31 00:00:00,LONG,1.0
2021-10-18 00:00:00,SHORT,0.0
2021-12-05 12:00:00,SHORT,0.0
2024-04-12 12:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2024-12-07 12:00:00,SHORT,1.0
2025-03-03 12:00:00,SHORT,0.0
2023-12-26 00:00:00,SHORT,1.0
2024-03-15 00:00:00,SHORT,0.0
2024-08-24 00:00:00,SHORT,1.0
2025-05-15 00:00:00,SHORT,1.0
2025-11-12 12:00:00,SHORT,1.0
2025-03-06 12:00:00,SHORT,1.0
2025-11-11 12:00:00,SHORT,1.0
2021-09-25 12:00:00,SHORT,1.0
2023-08-15 12:00:00,SHORT,1.0
2023-12-25 00:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-07-08 12:00:00,SHORT,0.0
2024-08-27 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2024-12-07 00:00:00,SHORT,1.0
2025-03-28 12:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-05-15 12:00:00,SHORT,0.0
2025-06-13 00:00:00,SHORT,1.0
2025-10-02 00:00:00,SHORT,1.0
2024-04-17 00:00:00,LONG,1.0
2024-05-08 00:00:00,SHORT,1.0
2025-03-09 00:00:00,SHORT,0.0
2025-05-08 12:00:00,LONG,0.0
2021-06-20 00:00:00,SHORT,0.0
2021-10-08 00:00:00,SHORT,0.0
2022-09-13 12:00:00,SHORT,1.0
2024-10-11 12:00:00,LONG,0.0
2025-05-08 12:00:00,LONG,1.0
2025-09-29 12:00:00,LONG,0.0
2025-11-13 12:00:00,SHORT,1.0
2025-08-29 00:00:00,SHORT,0.0
2025-05-15 00:00:00,SHORT,1.0
2025-09-22 00:00:00,SHORT,0.0
2024-09-19 12:00:00,SHORT,0.0
2025-05-15 00:00:00,SHORT,0.0
2021-07-13 12:00:00,SHORT,1.0
2022-09-13 12:00:00,SHORT,1.0
2022-11-08 12:00:00,SHORT,1.0
2023-03-12 12:00:00,LONG,1.0
2023-09-15 12:00:00,LONG,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-08-27 12:00:00,SHORT,1.0
2024-12-08 00:00:00,SHORT,1.0
2025-03-03 12:00:00,SHORT,1.0
2025-05-09 00:00:00,LONG,0.0
2025-05-14 12:00:00,SHORT,1.0
2025-05-23 12:00:00,SHORT,1.0
2021-12-01 12:00:00,SHORT,1.0
2022-02-25 12:00:00,LONG,0.0
2022-09-14 00:00:00,SHORT,1.0
2023-03-13 12:00:00,LONG,1.0
2024-01-03 12:00:00,SHORT,0.0
2024-03-14 00:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2024-11-06 00:00:00,LONG,1.0
2025-05-08 12:00:00,LONG,0.0
2025-05-15 00:00:00,SHORT,1.0
2024-12-18 00:00:00,SHORT,1.0
2020-01-20 00:00:00,SHORT,0.0
2021-09-08 00:00:00,SHORT,1.0
2023-03-12 12:00:00,LONG,1.0
2023-07-04 00:00:00,SHORT,1.0
2024-04-07 00:00:00,SHORT,1.0
2024-04-12 12:00:00,SHORT,1.0
2024-04-25 00:00:00,SHORT,1.0
2025-01-07 12:00:00,SHORT,1.0
2025-08-07 00:00:00,LONG,0.0
2021-11-06 12:00:00,SHORT,1.0
2022-01-05 12:00:00,SHORT,1.0
2022-09-13 12:00:00,SHORT,1.0
2024-03-16 12:00:00,SHORT,0.0
2025-01-20 12:00:00,SHORT,0.0
2025-03-03 12:00:00,SHORT,1.0
2025-05-15 00:00:00,SHORT,1.0
2026-01-07 00:00:00,,
2024-12-06 12:00:00,SHORT,1.0
2025-01-07 12:00:00,SHORT,1.0
2025-01-19 12:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,0.0
2025-05-15 00:00:00,SHORT,1.0
2025-05-03 00:00:00,SHORT,0.0
2025-02-08 00:00:00,LONG,1.0
2025-03-03 12:00:00,SHORT,1.0
2025-05-09 00:00:00,LONG,0.0
2025-05-15 00:00:00,SHORT,1.0
2025-04-29 12:00:00,SHORT,0.0
2025-05-09 00:00:00,LONG,1.0
2025-05-15 12:00:00,SHORT,0.0
2023-06-30 12:00:00,SHORT,0.0
2023-07-05 00:00:00,SHORT,0.0
2025-02-24 12:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-05-15 12:00:00,SHORT,1.0
2025-11-13 12:00:00,SHORT,1.0
2024-04-13 12:00:00,SHORT,0.0
2024-09-18 12:00:00,LONG,0.0
2024-11-06 00:00:00,LONG,1.0
2024-12-08 00:00:00,SHORT,1.0
2025-01-07 12:00:00,SHORT,1.0
2025-03-04 12:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2024-12-05 12:00:00,SHORT,1.0
2025-01-08 00:00:00,SHORT,1.0
2025-05-08 12:00:00,LONG,1.0
2025-07-09 00:00:00,SHORT,1.0
2024-03-09 12:00:00,SHORT,1.0
2024-06-07 12:00:00,SHORT,1.0
2021-07-09 00:00:00,LONG,1.0
2021-11-08 00:00:00,LONG,0.0
